Label,Dose,Well,ImageNumber,ObjectNumber,Cytoplasm_AreaShape_Area,Cytoplasm_AreaShape_Center_X,Cytoplasm_AreaShape_Center_Y,Cytoplasm_AreaShape_Center_Z,Cytoplasm_AreaShape_Compactness,Cytoplasm_AreaShape_Eccentricity,Cytoplasm_AreaShape_EulerNumber,Cytoplasm_AreaShape_Extent,Cytoplasm_AreaShape_FormFactor,Cytoplasm_AreaShape_MajorAxisLength,Cytoplasm_AreaShape_MaxFeretDiameter,Cytoplasm_AreaShape_MaximumRadius,Cytoplasm_AreaShape_MeanRadius,Cytoplasm_AreaShape_MedianRadius,Cytoplasm_AreaShape_MinFeretDiameter,Cytoplasm_AreaShape_MinorAxisLength,Cytoplasm_AreaShape_Orientation,Cytoplasm_AreaShape_Perimeter,Cytoplasm_AreaShape_Solidity,Cytoplasm_AreaShape_Zernike_0_0,Cytoplasm_AreaShape_Zernike_1_1,Cytoplasm_AreaShape_Zernike_2_0,Cytoplasm_AreaShape_Zernike_2_2,Cytoplasm_AreaShape_Zernike_3_1,Cytoplasm_AreaShape_Zernike_3_3,Cytoplasm_AreaShape_Zernike_4_0,Cytoplasm_AreaShape_Zernike_4_2,Cytoplasm_AreaShape_Zernike_4_4,Cytoplasm_AreaShape_Zernike_5_1,Cytoplasm_AreaShape_Zernike_5_3,Cytoplasm_AreaShape_Zernike_5_5,Cytoplasm_AreaShape_Zernike_6_0,Cytoplasm_AreaShape_Zernike_6_2,Cytoplasm_AreaShape_Zernike_6_4,Cytoplasm_AreaShape_Zernike_6_6,Cytoplasm_AreaShape_Zernike_7_1,Cytoplasm_AreaShape_Zernike_7_3,Cytoplasm_AreaShape_Zernike_7_5,Cytoplasm_AreaShape_Zernike_7_7,Cytoplasm_AreaShape_Zernike_8_0,Cytoplasm_AreaShape_Zernike_8_2,Cytoplasm_AreaShape_Zernike_8_4,Cytoplasm_AreaShape_Zernike_8_6,Cytoplasm_AreaShape_Zernike_8_8,Cytoplasm_AreaShape_Zernike_9_1,Cytoplasm_AreaShape_Zernike_9_3,Cytoplasm_AreaShape_Zernike_9_5,Cytoplasm_AreaShape_Zernike_9_7,Cytoplasm_AreaShape_Zernike_9_9,Cytoplasm_Intensity_IntegratedIntensityEdge_GFP,Cytoplasm_Intensity_IntegratedIntensity_GFP,Cytoplasm_Intensity_LowerQuartileIntensity_GFP,Cytoplasm_Intensity_MADIntensity_GFP,Cytoplasm_Intensity_MassDisplacement_GFP,Cytoplasm_Intensity_MaxIntensityEdge_GFP,Cytoplasm_Intensity_MaxIntensity_GFP,Cytoplasm_Intensity_MeanIntensityEdge_GFP,Cytoplasm_Intensity_MeanIntensity_GFP,Cytoplasm_Intensity_MedianIntensity_GFP,Cytoplasm_Intensity_MinIntensityEdge_GFP,Cytoplasm_Intensity_MinIntensity_GFP,Cytoplasm_Intensity_StdIntensityEdge_GFP,Cytoplasm_Intensity_StdIntensity_GFP,Cytoplasm_Intensity_UpperQuartileIntensity_GFP,Cytoplasm_Location_CenterMassIntensity_X_GFP,Cytoplasm_Location_CenterMassIntensity_Y_GFP,Cytoplasm_Location_CenterMassIntensity_Z_GFP,Cytoplasm_Location_Center_X,Cytoplasm_Location_Center_Y,Cytoplasm_Location_MaxIntensity_X_GFP,Cytoplasm_Location_MaxIntensity_Y_GFP,Cytoplasm_Location_MaxIntensity_Z_GFP,Cytoplasm_Parent_Cells,Cytoplasm_Parent_Nuclei,Nuclei_Number_Object_Number,Nuclei_AreaShape_Area,Nuclei_AreaShape_Center_X,Nuclei_AreaShape_Center_Y,Nuclei_AreaShape_Center_Z,Nuclei_AreaShape_Compactness,Nuclei_AreaShape_Eccentricity,Nuclei_AreaShape_EulerNumber,Nuclei_AreaShape_Extent,Nuclei_AreaShape_FormFactor,Nuclei_AreaShape_MajorAxisLength,Nuclei_AreaShape_MaxFeretDiameter,Nuclei_AreaShape_MaximumRadius,Nuclei_AreaShape_MeanRadius,Nuclei_AreaShape_MedianRadius,Nuclei_AreaShape_MinFeretDiameter,Nuclei_AreaShape_MinorAxisLength,Nuclei_AreaShape_Orientation,Nuclei_AreaShape_Perimeter,Nuclei_AreaShape_Solidity,Nuclei_AreaShape_Zernike_0_0,Nuclei_AreaShape_Zernike_1_1,Nuclei_AreaShape_Zernike_2_0,Nuclei_AreaShape_Zernike_2_2,Nuclei_AreaShape_Zernike_3_1,Nuclei_AreaShape_Zernike_3_3,Nuclei_AreaShape_Zernike_4_0,Nuclei_AreaShape_Zernike_4_2,Nuclei_AreaShape_Zernike_4_4,Nuclei_AreaShape_Zernike_5_1,Nuclei_AreaShape_Zernike_5_3,Nuclei_AreaShape_Zernike_5_5,Nuclei_AreaShape_Zernike_6_0,Nuclei_AreaShape_Zernike_6_2,Nuclei_AreaShape_Zernike_6_4,Nuclei_AreaShape_Zernike_6_6,Nuclei_AreaShape_Zernike_7_1,Nuclei_AreaShape_Zernike_7_3,Nuclei_AreaShape_Zernike_7_5,Nuclei_AreaShape_Zernike_7_7,Nuclei_AreaShape_Zernike_8_0,Nuclei_AreaShape_Zernike_8_2,Nuclei_AreaShape_Zernike_8_4,Nuclei_AreaShape_Zernike_8_6,Nuclei_AreaShape_Zernike_8_8,Nuclei_AreaShape_Zernike_9_1,Nuclei_AreaShape_Zernike_9_3,Nuclei_AreaShape_Zernike_9_5,Nuclei_AreaShape_Zernike_9_7,Nuclei_AreaShape_Zernike_9_9,Nuclei_Children_Cells_Count,Nuclei_Children_Cytoplasm_Count,Nuclei_Intensity_IntegratedIntensityEdge_GFP,Nuclei_Intensity_IntegratedIntensity_GFP,Nuclei_Intensity_LowerQuartileIntensity_GFP,Nuclei_Intensity_MADIntensity_GFP,Nuclei_Intensity_MassDisplacement_GFP,Nuclei_Intensity_MaxIntensityEdge_GFP,Nuclei_Intensity_MaxIntensity_GFP,Nuclei_Intensity_MeanIntensityEdge_GFP,Nuclei_Intensity_MeanIntensity_GFP,Nuclei_Intensity_MedianIntensity_GFP,Nuclei_Intensity_MinIntensityEdge_GFP,Nuclei_Intensity_MinIntensity_GFP,Nuclei_Intensity_StdIntensityEdge_GFP,Nuclei_Intensity_StdIntensity_GFP,Nuclei_Intensity_UpperQuartileIntensity_GFP,Nuclei_Location_CenterMassIntensity_X_GFP,Nuclei_Location_CenterMassIntensity_Y_GFP,Nuclei_Location_CenterMassIntensity_Z_GFP,Nuclei_Location_Center_X,Nuclei_Location_Center_Y,Nuclei_Location_Center_Z,Nuclei_Location_MaxIntensity_X_GFP,Nuclei_Location_MaxIntensity_Y_GFP,Nuclei_Location_MaxIntensity_Z_GFP
,30uM,O06,16,59,3921,336,491,1,1.45162586049495,0.822746880032822,-1,0.557752489331437,0.309829341163393,104.515960273021,104.656581255074,18,6.20598043565783,5.8309518948453,58.4461538461539,59.4077003098308,59.0419530845139,398.787999999999,0.826691967109424,0.455649998671448,0.052920604944401,0.142085037602624,0.075304644043331,0.039041631511459,0.008303675134956,0.029378901855925,0.043515095470809,0.024529141003676,0.015290253851844,0.003663001164659,0.005375416402908,0.026273164742965,0.008964104544376,0.011132232854484,0.011355802205534,0.028800691280224,0.010633914869403,0.008999678762257,0.002999436418959,0.003035683852797,0.002175402655743,0.006589246845587,0.004909400723487,0.00543745974811,0.021998654830548,0.018291269080037,0.005940359685598,0.006665642552535,0.002444994312574,24.086275242269,308.537264276296,0.054901961237192,0.007843136787415,1.11816691088948,0.576470613479614,0.690196096897125,0.077447830360994,0.078688412210226,0.062745101749897,0.047058824449778,0.031372550874949,0.05696730419773,0.0661305873117,0.070588238537312,325.75887488556,464.845520228997,0,326.653659780668,464.174955368528,325,469,0,59,59,59,458,322,453,1,1.55725226726978,0.930334173193888,1,0.514029180695847,0.664811612448252,40.0258231170464,38.0131556174964,7.07106781186548,3.34898212508622,3.16227766016838,13.9452225069818,14.6779843145936,53.0199268157278,93.044,0.96218487394958,0.403559661929899,0.005312154610491,0.149805083250961,0.097014208698912,0.004864332814142,0.003409563914199,0.046857187056786,0.054173992298507,0.043210666429059,0.003889300931199,0.000634485323355,0.002312578506023,0.011706845871614,0.014250439928201,0.019647157584752,0.022876504982471,0.001486901245084,0.000611009942226,0.001223006253059,0.001864623991844,0.003113617961354,0.004224323126986,0.000376645694321,0.00478645602908,0.01297790758734,0.001361333926075,0.000829687036434,0.00062165756961,0.001807790186477,0.001648826750454,1,1,10.9607846476138,46.1803936101496,0.066666670143604,0.011764705181122,2.28915072486956,0.658823549747467,0.658823549747467,0.14811871145424,0.100830553733951,0.078431375324726,0.047058824449778,0.047058824449778,0.132354883177721,0.07242660467124,0.094117648899555,326.151154887137,460.921535293867,0,326.211790393013,458.633187772926,0,325,468,0
,30uM,O06,16,60,3829,299,496,1,1.50914817142047,0.847075409548161,0,0.617182462927144,0.267617403762641,106.962110137393,112.893755363173,17.4928556845359,6.30682716569559,6,59.2675825043726,56.8474434541386,22.6470229448223,424.023999999999,0.751226211496959,0.382521319481439,0.013880488176876,0.160691537853513,0.061396688831472,0.005320108739851,0.011367061905136,0.002718390713141,0.054218842003342,0.015461864321859,0.010716016977987,0.016901894371645,0.000858690253235,0.031270641525641,0.007042034028558,0.01065418385052,0.011781853414214,0.009621069466206,0.006916817382994,0.0037146545365,0.003202866404451,0.025394375389906,0.019020534963585,0.007214486662909,0.00937926550417,0.007399497176347,0.003499847770615,0.001985833114788,0.006460818443855,0.005977804415768,0.002143744963346,26.1725497841835,333.537264846265,0.0588235296309,0.011764705181122,1.50060056927679,0.427450984716415,0.843137264251709,0.082824524633492,0.087108191393645,0.066666670143604,0.047058824449778,0.035294119268656,0.055695534156869,0.070272224570501,0.082352943718433,274.40724498558,481.588616363383,0,273.255419169496,480.626795507966,278,492,0,60,60,60,439,272,479,1,1.2565295400435,0.865057922457769,1,0.674347158218126,0.769657200516001,33.5300574592921,33.1209903233584,8.54400374531753,3.65393938468075,3.16227766016838,16.5469030334984,16.8210908256125,25.4845804271455,84.662,0.952277657266811,0.509156030867149,0.034955256406017,0.178613894661502,0.09569946088947,0.02735721933584,0.010352833626468,0.024052983878997,0.037162614610338,0.039115405297282,0.002262497353163,0.008421073205704,0.003429494440132,0.012623060031024,0.007449638733284,0.007928144117783,0.019950786204006,0.012799999180648,0.007581327067821,0.004195146728867,0.000587719265585,0.009344717841388,0.01317537350328,0.006948924764955,0.003171102040254,0.011710769034639,0.009452029278736,0.009598166038942,0.006140420446013,0.00372422327133,0.000410976547537,1,1,10.8784316517413,45.4823542274535,0.070588238537312,0.019607841968536,2.29315337618057,0.501960813999176,0.501960813999176,0.153217347207623,0.103604451543174,0.086274512112141,0.0588235296309,0.047058824449778,0.108268999650321,0.058744235660927,0.113725490868092,273.177099460023,479.805052566541,0,271.512528473804,478.227790432802,0,278,488,0
,30uM,O06,16,61,1487,77,475,1,1.85197523404008,0.700388913319759,0,0.371378621378621,0.042563657883889,68.0979895658946,78.8479549512858,8.94427190999916,2.69755198636641,2.23606797749979,51,48.605717990173,3.44027215950595,662.583999999999,0.494677312042582,0.303748905388473,0.096029106195993,0.072618056069428,0.003092328955261,0.04328921614783,0.011694128138326,0.022786385902603,0.01523821565246,0.011812809326323,0.024148405415554,0.008690753191748,0.005154486713061,0.003106290114176,0.020156712589022,0.01363641918447,0.00626640234195,0.022862069954814,0.008286595657523,0.008866496068092,0.005747934689355,0.012904156846265,0.02677899787674,0.004172593763895,0.006873439815674,0.012474208762898,0.006076175700324,0.005496585187436,0.006021448218477,0.001090067100981,0.00788466781734,30.9098046422005,145.760787807405,0.050980392843485,0.009803920984268,2.72045092697912,0.658823549747467,1,0.072900482646699,0.09802339462502,0.056862745434046,0.035294119268656,0.027450980618596,0.080883021211312,0.120469934574739,0.086274512112141,66.6787645609317,483.608840695871,0,68.3631472763954,485.745124411567,64,478,0,61,61,61,444,61,488,1,1.1492038217638,0.810182185427575,1,0.795698924731183,0.814535261989143,31.1318093131903,30.2654919008431,9,3.88529904721,3.60555127546399,17,18.2487864657937,0.291963771241082,82.764,0.949732620320856,0.617159779325777,0.027476710945439,0.176997316624766,0.106057615642484,0.013267436632945,0.014439397925849,0.001510522142525,0.019623968816551,0.034084870202953,0.009024929273089,0.000657625835377,0.006223390428085,0.024411122100206,0.019147693159601,0.011875844750322,0.014491445655983,0.007607022285343,0.010122818378371,0.006325835658918,0.002731107138426,0.002906401009627,0.012934086305033,0.010142111185501,0.012528855668069,0.006950721525921,0.002083460075307,0.002866015031674,0.004856558758594,0.006511107219663,0.001506349825045,1,1,12.0039219297469,40.3882364761084,0.050980392843485,0.015686273574829,2.21377860103697,0.658823549747467,0.658823549747467,0.169069322954181,0.090964496567812,0.062745101749897,0.035294119268656,0.027450980618596,0.170859334785067,0.086906113989951,0.086274512112141,63.6388969871539,486.200990379885,0,63.0202702702703,488.326576576577,0,67,480,0
,30uM,O06,16,62,2307,156,473,1,1.33454490076909,0.452395953181707,0,0.65391156462585,0.084832762447649,66.0175330385053,74.0607858451421,11.6619037896906,4.14290412086857,3.60555127546399,55,58.8755708482638,-36.1866771201356,584.583999999999,0.745275399773865,0.534959682555758,0.034014356912121,0.148833138202061,0.019654504907231,0.026463713582757,0.016865471077372,0.054964108369587,0.013979924235122,0.029835397381031,0.043687183700369,0.01605700494716,0.010836292385493,0.030882748537219,0.026130374374947,0.013215729933961,0.008674493157956,0.018440137429394,0.00762975997337,0.007827081918089,0.005346651757063,0.011368851951982,0.013786055571351,0.010464978772571,0.008077773797766,0.01007453925383,0.004622339617455,0.007027590468182,0.006752868630774,0.003426764180822,0.001797786810364,24.1215690560639,174.91372993961,0.047058824449778,0.007843136787415,3.20110357757027,0.650980412960053,0.854901969432831,0.063477813305431,0.075818695249072,0.054901961237192,0.031372550874949,0.027450980618596,0.05898283782518,0.086426013878459,0.066666670143604,148.656480496822,487.396632519786,0,147.803641092328,484.311226701344,154,497,0,62,62,62,432,140,493,1,1.0683585055973,0.579369284622887,1,0.722408026755853,0.753073401105153,26.6107776479827,27.7848879788996,9.48683298050514,3.74863684320525,3.16227766016838,21.019038988498,21.6895180187235,-21.4783906347301,84.904,0.914285714285714,0.708874972831331,0.11280949002411,0.137447442711766,0.039307801035154,0.010928337584278,0.03759871742939,0.01443420978551,0.017041203894172,0.034736894646756,0.027617003526474,0.007679374806881,0.009229558467195,0.001163838970619,0.004562133214525,0.01671875835149,0.012514403319742,0.002329066191771,0.004581119313517,0.020553715799324,0.015297032939317,0.007813126313962,0.006785327546656,0.003184024682379,0.010166383572432,0.008791120639024,0.007989167861384,0.00304495957688,0.005479965285634,0.008425492738604,0.003549081582195,1,1,8.20000022649765,35.9960794039071,0.050980392843485,0.011764708906412,2.79355273793158,0.658823549747467,0.658823549747467,0.117142860378538,0.083324257879415,0.062745101749897,0.031372550874949,0.031372550874949,0.14630570848134,0.079934869170485,0.078431375324726,142.913280319823,492.777099893937,0,140.178240740741,492.208333333333,0,150,497,0
positive,10uM,O07,21,1,592,194,0,1,2.72915169674381,0.856910888677311,0,0.40135593220339,0.068982851644401,56.984833990111,59.8080262172227,5.3851648071345,2.04737587206565,2,24,29.3736632776227,9.12319390455496,328.394,0.506415739948674,0.210346611424433,0.045568204428425,0.070485617955684,0.044570053883759,0.009015893352676,0.01772891130604,0.004507674891866,0.027860483113802,0.015834495535801,0.018382869569207,0.010046304038229,0.006719343041269,0.016813174137999,0.007005020541074,0.008530707127854,0.007814490923352,0.012768099436407,0.00957174965877,0.003475495297258,0.00314823787571,0.019294253476621,0.011017306262484,0.010935337210846,0.007611278237907,0.004248189748565,0.008726584403299,0.012522028660476,0.008815276656269,0.0008504303676,0.001253829469803,19.2470594197512,70.9803941808641,0.074509806931019,0.031372547149658,1.51976540325234,0.270588248968124,0.34901961684227,0.092091193395939,0.119899314494703,0.10196078568697,0.04313725605607,0.04313725605607,0.042768246722325,0.057597796388401,0.152941182255745,197.131657467325,11.5644751343032,0,198.528716216216,10.9662162162162,210,18,0,1,1,1,402,206,10,1,1.39409124003356,0.890672793436656,1,0.788235294117647,0.571642842153383,34.4182410943473,33.9558536926993,8,3.21342210518592,3,14,15.648077399565,-3.34048598788166,94.006,0.892341842397336,0.442297599416511,0.013277784290359,0.168778281565964,0.08950350367553,0.020428847945768,0.014625831411237,0.0387798789319,0.050329374484376,0.029486435950335,0.006791639876524,0.005270203934805,0.0166979848912,0.002207149801251,0.008874559943868,0.009849214872978,0.00931602138236,0.005886043711069,0.003498626309962,0.006921902997601,0.015575217386144,0.004697594432415,0.013020098759681,0.004973624708436,0.003510080131516,0.004587147641027,0.006902122301299,0.002962209159037,0.005743994581473,0.005439020313718,0.0128747338171,1,1,9.39607866853476,41.8156874030828,0.066666670143604,0.027450978755951,1.49429077444926,0.270588248968124,0.270588248968124,0.117450983356684,0.104019122893241,0.094117648899555,0.047058824449778,0.035294119268656,0.062045425899028,0.049222778389882,0.127450987696648,200.872268595193,11.7230610456606,0,201.716417910448,10.4900497512438,0,197,16,0
positive,10uM,O07,21,2,309,75,46,1,4.51111289014184,0.907551580143749,0,0.305335968379447,0.066409011138623,54.9089977803831,45.0444225182208,4,1.61270275032808,1,20.825300430265,23.058518901797,-88.3476989347125,241.808,0.396407953816549,0.19390390306711,0.027510978910225,0.016485331217071,0.055964431233251,0.009619408638155,0.013365549118356,0.03854878640339,0.041130689329304,0.018944781590147,0.018064959939402,0.016229977795235,0.001451020042745,0.004655889153677,0.010714747931402,0.018262192697578,0.011540242956146,0.017072225583721,0.009607797103854,0.009614678573227,0.003916733102633,0.01420122844532,0.008393597994026,0.014145996063499,0.006427883095836,0.008302109763587,0.001689950531717,0.011191070317985,0.009318336034589,0.000725341190407,0.003262635931587,14.3843141272664,41.9803932532668,0.074509806931019,0.039215691387653,0.297856113006799,0.458823531866074,0.498039215803146,0.091619835205519,0.135858877842287,0.098039217293263,0.019607843831182,0.019607843831182,0.066220938802232,0.092930101399704,0.176470592617989,77.0671648768578,32.311910321631,0,76.8608414239482,32.0970873786408,79,18,0,2,2,2,451,73,29,1,1.11924510860281,0.782768706131084,1,0.767006802721088,0.851316887122671,30.4746552361465,30.0166620396073,9.48683298050514,3.96753837667548,3.60555127546399,18.3412104289766,18.9647663556879,65.9739258632806,81.592,0.957537154989384,0.637184399086039,0.023463376854489,0.18103844595309,0.101441890040955,0.006892972811166,0.001336921507624,0.011047190108804,0.016500579543004,0.032161835100788,0.003788460502831,0.009462037023603,0.003578265261831,0.026370743590717,0.024772727660036,0.010117974690142,0.01311725622492,0.003310101557674,0.002862007194932,0.00797314578642,0.004059293774904,0.002994788647414,0.008313059207698,0.011024971755277,0.010805347695275,0.005774674362154,0.002140861624393,0.003043513746586,0.004567017574626,0.003320743862261,0.003464395998537,1,1,7.71764724701643,47.0274523403496,0.054901961237192,0.031372550874949,1.03759852234197,0.419607847929001,0.47843137383461,0.110252103528806,0.104273730244678,0.078431375324726,0.019607843831182,0.019607843831182,0.098808286372165,0.075241221395842,0.137254908680916,74.3684956600691,29.9980820618439,0,73.3880266075388,29.6585365853659,0,75,19,0
positive,10uM,O07,21,3,1069,250,38,1,2.18155457878929,0.780864920008486,0,0.362618724559023,0.034250079090983,65.3051325885755,66.2721661031236,9.05538513813742,2.30871881318347,2,42.2126849327399,40.7961104059902,-9.59884171352944,626.271999999999,0.509168849726125,0.309902794472197,0.024213470061504,0.096603139186866,0.04544958803597,0.035293078174427,0.018003322779412,0.020767097187599,0.025495041596085,0.018353602158793,0.026611872612726,0.025923993716957,0.008020985818233,0.019676891134514,0.014924853415444,0.015443676241714,0.00522710520869,0.0063331381478,0.019313650512175,0.007730023889053,0.004372213100036,0.016663472584874,0.013945461763111,0.00266417380785,0.004563213180003,0.002375299512723,0.001934837873752,0.007698077173474,0.007119391285878,0.004337759601407,0.002160318817295,31.7294129952788,128.145101860166,0.070588238537312,0.011764705181122,4.44584396136608,0.403921574354172,0.941176474094391,0.078928888047957,0.119873809036638,0.078431375324726,0.04313725605607,0.039215687662363,0.032052032558336,0.11805223624849,0.10196078568697,239.088686211853,40.7881690815789,0,235.839101964453,43.822263797942,248,37,0,3,3,3,499,225,42,1,1.22269118814027,0.849501985267355,1,0.815359477124183,0.795860004724767,34.8885215791717,33.3766385365573,9,3.95808582004694,3.60555127546399,17,18.4066753644294,-1.65296816679779,88.764,0.956855225311601,0.570329024077959,0.046216257504765,0.165127697242333,0.108871406912655,0.032698965473387,0.011775907191718,0.012995566790274,0.025413761476657,0.041483336292052,0.003605900799137,0.002922982597401,0.004565969375843,0.016136906684747,0.007475581215731,0.004113014620844,0.018017332904849,0.017223880680396,0.012475542397105,0.006569987841351,0.002176190932826,0.000154084319369,0.01066175195462,0.006281176224864,0.010557009493383,0.007322633361202,0.007182895751682,0.008967982238847,0.007540455957656,0.005470157267918,0.000737142583748,1,1,8.13333358615637,48.1294131316245,0.062745101749897,0.015686277300119,2.47889000044567,0.403921574354172,0.403921574354172,0.104273507514825,0.096451729722694,0.074509806931019,0.039215687662363,0.031372550874949,0.071201283009303,0.053475064505359,0.109803922474384,227.793204584472,41.0174366576966,0,225.458917835671,41.8517034068136,0,239,36,0
positive,10uM,O07,21,4,667,130,70,1,3.23986713126349,0.865504416300672,0,0.302631578947368,0.045376095890736,66.2743288276783,59.4810894318522,5.3851648071345,1.83979887224849,1.4142135623731,34.4816562157999,33.1968970048041,76.5183315596532,429.787999999999,0.390743995313415,0.240036963351711,0.039205648346691,0.04055607772957,0.049600315217067,0.024978527944176,0.017712247305433,0.03627160924697,0.036674345254074,0.007329421277926,0.018889621970772,0.006020048532342,0.005115416246613,0.018313765666185,0.011871683428495,0.013007634033756,0.010498706479705,0.011077878113837,0.013214604532668,0.005332925934074,0.002920411253663,0.009045181135275,0.004944913600256,0.009830186041052,0.015267791818602,0.011917026532308,0.01509774159711,0.010700363945461,0.006842998016534,0.00250985611202,0.004849774831936,27.2352950368077,69.5411786343902,0.070588238537312,0.015686273574829,2.84678141271454,0.313725501298904,0.34901961684227,0.092323034023077,0.104259638132519,0.082352943718433,0.027450980618596,0.027450980618596,0.052884759581952,0.056804945785788,0.117647059261799,122.804488797025,51.1497208696972,0,121.826086956522,53.8230884557721,121,31,0,4,4,4,493,124,54,1,1.25553213719426,0.864373115546628,1,0.649538866930171,0.769417549732353,35.4948638874133,34.5398320783411,8.94427190999916,3.83643030109344,3.60555127546399,17.1957060829821,17.8486274095687,64.2123645394617,89.732,0.95821185617104,0.524023986978177,0.032447636152688,0.176706002304455,0.101050877396139,0.018521219887446,0.012375645323225,0.020368054912261,0.040581745790172,0.036338258140771,0.002711995153013,0.010741534739962,0.004858844622219,0.008423629394631,0.010744705140191,0.006611001611153,0.01579748985607,0.009574335205051,0.00513824730243,0.005648022536611,0.00330251773743,0.013395924706998,0.011459965233356,0.014128547974107,0.00259307558039,0.006049107978095,0.004745915206767,0.007166829398515,0.0081795184293,0.004326618931578,0.002540609622085,1,1,7.42352965474129,36.4666677229106,0.047058824449778,0.011764708906412,1.83545562939905,0.30588236451149,0.313725501298904,0.100317968307315,0.073968900046472,0.0588235296309,0.031372550874949,0.019607843831182,0.074624094130817,0.049672422373715,0.074509806931019,123.230132274226,49.3879986924893,0,121.555780933063,50.1399594320487,0,129,48,0
positive,10uM,O07,21,5,507,146,58,1,2.3507724074918,0.603457485663764,0,0.404306220095694,0.135667540410857,43.070086000504,37.4833296279826,4.12310562561766,1.98780696331908,2,31.0352208225888,34.343878706466,87.6465488672697,216.706,0.543991416309013,0.459453700484503,0.052567700496893,0.048817862703041,0.050488126943527,0.017773783785966,0.019906680253669,0.147595703217202,0.018494784886259,0.01131781821404,0.011123784004379,0.010211218766142,0.009273636839367,0.021820099252022,0.012497987531106,0.00463211669133,0.002565172463358,0.005897427281274,0.008188050945662,0.00937250859679,0.001111735446586,0.043233422684485,0.011368616511452,0.004098368825616,0.004356040809737,0.004592116901598,0.007982841310052,0.003597540662867,0.003916397542366,0.001097599302981,0.002122126887271,24.9568634480238,78.9686296284199,0.100980393588543,0.049019612371922,2.33135112926207,0.415686279535294,0.415686279535294,0.155980396550149,0.155756665933767,0.147058829665184,0.066666670143604,0.050980392843485,0.081440972337756,0.067722904625803,0.200000002980232,143.697621301579,43.6337587305531,0,146.023668639053,43.7909270216963,137,36,0,5,5,5,436,142,45,1,1.00940007493441,0.452849279838022,1,0.726666666666667,0.833511747730328,25.0250719690683,25.298221281347,11.0453610171873,4.13336649096208,3.60555127546399,21.466252583998,22.312030963363,-28.4754458256552,81.076,0.94066882416397,0.86049501905049,0.080146473659925,0.099207066740649,0.032819775213789,0.036214033083356,0.004411526407978,0.046873950269013,0.001801878214856,0.001834355659441,0.002642206655552,0.01216126554506,0.003394371188055,0.012385201861821,0.012684391532986,0.005826065860249,0.006301686374557,0.014827545898756,0.008635384084545,0.003100053220229,0.002641741703964,0.00313445065907,0.008151584072575,0.001126258262618,0.001096498122349,0.00352876658445,0.009720458625319,0.003003993868685,0.001988080676066,0.001969515029313,0.005888393729386,1,1,14.5294121354818,90.6470609903336,0.176470592617989,0.027450978755951,0.702767836786577,0.415686279535294,0.415686279535294,0.223529417468951,0.207906103188838,0.200000002980232,0.152941182255745,0.129411771893501,0.052161741316115,0.044014246620409,0.235294118523598,142.06757515312,44.0948734559662,0,142.667431192661,44.4610091743119,0,137,36,0
positive,10uM,O07,21,6,467,35,28,1,2.4391193368251,0.715878229072778,0,0.304036458333333,0.078514304196799,44.1565098041101,47.169905660283,7.21110255092798,2.43849182275359,2,30.5702310163048,30.8311857145611,74.2435768722962,273.394,0.417897091722595,0.258148985314386,0.091643898038365,0.030382037975302,0.060661894222905,0.047749312614847,0.020696359903371,0.033878489295396,0.01637861067398,0.013431899633653,0.006873206083691,0.017038738080109,0.006261318680455,0.02396605169667,0.016680310916357,0.003258490842127,0.005451701914618,0.005396423822016,0.012513099912077,0.012503586734495,0.011667749317481,0.014455857086405,0.007470013740473,0.005808906233301,0.009954496998022,0.007453696842097,0.004998423882444,0.005275634084341,0.012245023123349,0.006666351099571,0.008450844537228,12.8196082375944,73.5490215159953,0.070588238537312,0.054901961237192,3.61097104189843,0.176470592617989,0.572549045085907,0.069671783899969,0.157492551426114,0.105882354080677,0.023529412224889,0.023529412224889,0.027911362245898,0.118796497107839,0.219607844948769,37.9499333607078,29.7321780825186,0,40.3640256959315,32.4175588865096,39,30,0,6,6,6,518,43,47,1,1.17671149529183,0.828368057419177,1,0.801857585139319,0.81096322485047,34.3988273004474,33.5410196624968,10,4.10497681086189,4,18,19.2696802743139,84.3641333174142,89.592,0.956602031394275,0.583992537851861,0.069694234234833,0.167517831925823,0.095787403638451,0.032935422776087,0.031474994400929,0.004351753441476,0.021969949342081,0.027782912636306,0.013848236860294,0.005630351940327,0.011457554480663,0.00805541717621,0.012802506208017,0.004263500303091,0.010169478195579,0.017471679178573,0.018839460175506,0.007800760293352,0.002713996935266,0.007134022147034,0.001960180173642,0.002752776995098,0.004849549147098,0.005516789184106,0.003606870902385,0.004865836273235,0.010127176993642,0.010459240897383,0.000743214131301,1,1,4.74117660522461,30.5607851725072,0.04313725605607,0.011764705181122,1.55538349350194,0.196078434586525,0.24705882370472,0.060784315451598,0.05899765477318,0.050980392843485,0.023529412224889,0.015686275437474,0.035526580205362,0.02716722795698,0.066666670143604,43.047221863281,46.4196073402365,0,43.0637065637066,47.9749034749035,0,39,51,0
